2024-12-06 13:18:58 [main] INFO  r.i.calculator.CalculatorApplication - Application start
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 267958.66, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-03-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 3796.08, Debt Payment: 28125.58
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 239833.08, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-04-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 3397.64, Debt Payment: 28524.02
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 211309.06, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-05-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 2993.55, Debt Payment: 28928.11
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 182380.95, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-06-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 2583.73, Debt Payment: 29337.93
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 153043.02, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-07-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 2168.11, Debt Payment: 29753.55
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 123289.47, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-08-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 1746.60, Debt Payment: 30175.06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 93114.41, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-09-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 1319.12, Debt Payment: 30602.54
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 62511.87, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-10-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 885.58, Debt Payment: 31036.08
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 31475.79, Principal: 350000.00, Annual rate: 17.00, Months: 12, Current date: 2025-11-06
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 31921.66, Interest Payment: 445.91, Debt Payment: 31475.75
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Payment schedule calculation completed. Total payments count: 12
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.s.CalculateCreditService - Successfully calculated credit: CreditDto(amount=350000.00, term=12, monthlyPayment=31921.66, rate=17.00, psk=9.00, isInsuranceEnabled=false, isSalaryClient=false, paymentSchedule=[PaymentScheduleElementDto(number=1, date=2024-12-06, totalPayment=31921.66, interestPayment=4958.33, debtPayment=26963.33, remainingDebt=323036.67), PaymentScheduleElementDto(number=2, date=2025-01-06, totalPayment=31921.66, interestPayment=4576.35, debtPayment=27345.31, remainingDebt=295691.36), PaymentScheduleElementDto(number=3, date=2025-02-06, totalPayment=31921.66, interestPayment=4188.96, debtPayment=27732.70, remainingDebt=267958.66), PaymentScheduleElementDto(number=4, date=2025-03-06, totalPayment=31921.66, interestPayment=3796.08, debtPayment=28125.58, remainingDebt=239833.08), PaymentScheduleElementDto(number=5, date=2025-04-06, totalPayment=31921.66, interestPayment=3397.64, debtPayment=28524.02, remainingDebt=211309.06), PaymentScheduleElementDto(number=6, date=2025-05-06, totalPayment=31921.66, interestPayment=2993.55, debtPayment=28928.11, remainingDebt=182380.95), PaymentScheduleElementDto(number=7, date=2025-06-06, totalPayment=31921.66, interestPayment=2583.73, debtPayment=29337.93, remainingDebt=153043.02), PaymentScheduleElementDto(number=8, date=2025-07-06, totalPayment=31921.66, interestPayment=2168.11, debtPayment=29753.55, remainingDebt=123289.47), PaymentScheduleElementDto(number=9, date=2025-08-06, totalPayment=31921.66, interestPayment=1746.60, debtPayment=30175.06, remainingDebt=93114.41), PaymentScheduleElementDto(number=10, date=2025-09-06, totalPayment=31921.66, interestPayment=1319.12, debtPayment=30602.54, remainingDebt=62511.87), PaymentScheduleElementDto(number=11, date=2025-10-06, totalPayment=31921.66, interestPayment=885.58, debtPayment=31036.08, remainingDebt=31475.79), PaymentScheduleElementDto(number=12, date=2025-11-06, totalPayment=31921.70, interestPayment=445.91, debtPayment=31475.79, remainingDebt=0)])
2024-12-06 14:11:04 [http-nio-8080-exec-8] INFO  r.i.c.a.c.CalculatorController - Successfully calculated credit: CreditDto(amount=350000.00, term=12, monthlyPayment=31921.66, rate=17.00, psk=9.00, isInsuranceEnabled=false, isSalaryClient=false, paymentSchedule=[PaymentScheduleElementDto(number=1, date=2024-12-06, totalPayment=31921.66, interestPayment=4958.33, debtPayment=26963.33, remainingDebt=323036.67), PaymentScheduleElementDto(number=2, date=2025-01-06, totalPayment=31921.66, interestPayment=4576.35, debtPayment=27345.31, remainingDebt=295691.36), PaymentScheduleElementDto(number=3, date=2025-02-06, totalPayment=31921.66, interestPayment=4188.96, debtPayment=27732.70, remainingDebt=267958.66), PaymentScheduleElementDto(number=4, date=2025-03-06, totalPayment=31921.66, interestPayment=3796.08, debtPayment=28125.58, remainingDebt=239833.08), PaymentScheduleElementDto(number=5, date=2025-04-06, totalPayment=31921.66, interestPayment=3397.64, debtPayment=28524.02, remainingDebt=211309.06), PaymentScheduleElementDto(number=6, date=2025-05-06, totalPayment=31921.66, interestPayment=2993.55, debtPayment=28928.11, remainingDebt=182380.95), PaymentScheduleElementDto(number=7, date=2025-06-06, totalPayment=31921.66, interestPayment=2583.73, debtPayment=29337.93, remainingDebt=153043.02), PaymentScheduleElementDto(number=8, date=2025-07-06, totalPayment=31921.66, interestPayment=2168.11, debtPayment=29753.55, remainingDebt=123289.47), PaymentScheduleElementDto(number=9, date=2025-08-06, totalPayment=31921.66, interestPayment=1746.60, debtPayment=30175.06, remainingDebt=93114.41), PaymentScheduleElementDto(number=10, date=2025-09-06, totalPayment=31921.66, interestPayment=1319.12, debtPayment=30602.54, remainingDebt=62511.87), PaymentScheduleElementDto(number=11, date=2025-10-06, totalPayment=31921.66, interestPayment=885.58, debtPayment=31036.08, remainingDebt=31475.79), PaymentScheduleElementDto(number=12, date=2025-11-06, totalPayment=31921.70, interestPayment=445.91, debtPayment=31475.79, remainingDebt=0)])
2024-12-06 14:11:31 [http-nio-8080-exec-9] INFO  r.i.c.a.c.CalculatorController - Received request to calculate credit
2024-12-06 14:11:31 [http-nio-8080-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Starting credit calculation for request: ScoringDataDto(amount=350000.00, term=12, firstName=Алексей, lastName=Смирнов, middleName=Сергеевич, gender=MALE, birthdate=2008-09-12, passportSeries=4517, passportNumber=654321, passportIssueDate=2005-11-25, passportIssueBranch=УМВД России по г. Санкт-Петербургу, maritalStatus=MARRIED, dependentAmount=1, employment=EmploymentDto(employmentStatus=HIREDEMPLOYED, employerINN=781234567891, salary=120000.00, position=SENIOR, workExperienceTotal=20, workExperienceCurrent=8), accountNumber=40817810055520098765, isInsuranceEnabled=false, isSalaryClient=false)
2024-12-06 14:11:31 [http-nio-8080-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-06 14:11:31 [http-nio-8080-exec-9] ERROR r.i.c.a.s.CalculateCreditService - Incorrect age: Allowed range: 20-65.
2024-12-06 14:11:31 [http-nio-8080-exec-9] ERROR r.i.c.a.s.CalculateCreditService - Error occurred during credit calculation for request: ScoringDataDto(amount=350000.00, term=12, firstName=Алексей, lastName=Смирнов, middleName=Сергеевич, gender=MALE, birthdate=2008-09-12, passportSeries=4517, passportNumber=654321, passportIssueDate=2005-11-25, passportIssueBranch=УМВД России по г. Санкт-Петербургу, maritalStatus=MARRIED, dependentAmount=1, employment=EmploymentDto(employmentStatus=HIREDEMPLOYED, employerINN=781234567891, salary=120000.00, position=SENIOR, workExperienceTotal=20, workExperienceCurrent=8), accountNumber=40817810055520098765, isInsuranceEnabled=false, isSalaryClient=false)
java.lang.IllegalArgumentException: incorrect age
	at ru.iguana.calculator.api.service.CalculateCreditService.calculateFinalRate(CalculateCreditService.java:92)
	at ru.iguana.calculator.api.service.CalculateCreditService.calculateCredit(CalculateCreditService.java:42)
	at ru.iguana.calculator.api.controller.CalculatorController.calculateCredit(CalculatorController.java:58)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:483)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:384)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:905)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1741)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1190)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:1570)
2024-12-06 14:11:31 [http-nio-8080-exec-9] ERROR r.i.c.a.c.CalculatorController - Error occurred while calculating credit for request: ScoringDataDto(amount=350000.00, term=12, firstName=Алексей, lastName=Смирнов, middleName=Сергеевич, gender=MALE, birthdate=2008-09-12, passportSeries=4517, passportNumber=654321, passportIssueDate=2005-11-25, passportIssueBranch=УМВД России по г. Санкт-Петербургу, maritalStatus=MARRIED, dependentAmount=1, employment=EmploymentDto(employmentStatus=HIREDEMPLOYED, employerINN=781234567891, salary=120000.00, position=SENIOR, workExperienceTotal=20, workExperienceCurrent=8), accountNumber=40817810055520098765, isInsuranceEnabled=false, isSalaryClient=false)
java.lang.IllegalArgumentException: incorrect age
	at ru.iguana.calculator.api.service.CalculateCreditService.calculateFinalRate(CalculateCreditService.java:92)
	at ru.iguana.calculator.api.service.CalculateCreditService.calculateCredit(CalculateCreditService.java:42)
	at ru.iguana.calculator.api.controller.CalculatorController.calculateCredit(CalculatorController.java:58)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:483)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:384)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:905)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1741)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1190)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:1570)
2024-12-06 14:11:31 [http-nio-8080-exec-9] ERROR o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed: java.lang.IllegalArgumentException: incorrect age] with root cause
java.lang.IllegalArgumentException: incorrect age
	at ru.iguana.calculator.api.service.CalculateCreditService.calculateFinalRate(CalculateCreditService.java:92)
	at ru.iguana.calculator.api.service.CalculateCreditService.calculateCredit(CalculateCreditService.java:42)
	at ru.iguana.calculator.api.controller.CalculatorController.calculateCredit(CalculatorController.java:58)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:483)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:384)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:905)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1741)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1190)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:1570)
2024-12-06 14:11:36 [http-nio-8080-exec-1] INFO  r.i.c.a.c.CalculatorController - Received request to calculate credit
2024-12-06 14:11:36 [http-nio-8080-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Starting credit calculation for request: ScoringDataDto(amount=350000.00, term=12, firstName=Алексей, lastName=Смирнов, middleName=Сергеевич, gender=MALE, birthdate=1985-09-12, passportSeries=4517, passportNumber=654321, passportIssueDate=2005-11-25, passportIssueBranch=УМВД России по г. Санкт-Петербургу, maritalStatus=MARRIED, dependentAmount=1, employment=EmploymentDto(employmentStatus=HIREDEMPLOYED, employerINN=781234567891, salary=120000.00, position=SENIOR, workExperienceTotal=20, workExperienceCurrent=8), accountNumber=40817810055520098765, isInsuranceEnabled=false, isSalaryClient=false)
2024-12-06 14:11:36 [http-nio-8080-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
