2024-12-18 18:35:27 [main] INFO  r.i.calculator.CalculatorApplication - Application start
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 175825.06, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-09-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 1904.77, Debt Payment: 18704.75
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 157120.31, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-10-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 1702.14, Debt Payment: 18907.38
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 138212.93, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-11-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 1497.31, Debt Payment: 19112.21
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 119100.72, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-12-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 1290.26, Debt Payment: 19319.26
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 99781.46, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2026-01-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 1080.97, Debt Payment: 19528.55
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 80252.91, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2026-02-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 869.41, Debt Payment: 19740.11
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 60512.80, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2026-03-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 655.56, Debt Payment: 19953.96
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 40558.84, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2026-04-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 439.39, Debt Payment: 20170.13
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 20388.71, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2026-05-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 220.88, Debt Payment: 20388.64
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Payment schedule calculation completed. Total payments count: 18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Successfully calculated credit: CreditDto(amount=371437.20, term=18, monthlyPayment=20609.52, rate=13.00, psk=6.00, isInsuranceEnabled=true, isSalaryClient=true, paymentSchedule=[PaymentScheduleElementDto(number=1, date=2024-12-18, totalPayment=20609.52, interestPayment=3633.50, debtPayment=16976.02, remainingDebt=318423.98), PaymentScheduleElementDto(number=2, date=2025-01-18, totalPayment=20609.52, interestPayment=3449.59, debtPayment=17159.93, remainingDebt=301264.05), PaymentScheduleElementDto(number=3, date=2025-02-18, totalPayment=20609.52, interestPayment=3263.69, debtPayment=17345.83, remainingDebt=283918.22), PaymentScheduleElementDto(number=4, date=2025-03-18, totalPayment=20609.52, interestPayment=3075.78, debtPayment=17533.74, remainingDebt=266384.48), PaymentScheduleElementDto(number=5, date=2025-04-18, totalPayment=20609.52, interestPayment=2885.83, debtPayment=17723.69, remainingDebt=248660.79), PaymentScheduleElementDto(number=6, date=2025-05-18, totalPayment=20609.52, interestPayment=2693.83, debtPayment=17915.69, remainingDebt=230745.10), PaymentScheduleElementDto(number=7, date=2025-06-18, totalPayment=20609.52, interestPayment=2499.74, debtPayment=18109.78, remainingDebt=212635.32), PaymentScheduleElementDto(number=8, date=2025-07-18, totalPayment=20609.52, interestPayment=2303.55, debtPayment=18305.97, remainingDebt=194329.35), PaymentScheduleElementDto(number=9, date=2025-08-18, totalPayment=20609.52, interestPayment=2105.23, debtPayment=18504.29, remainingDebt=175825.06), PaymentScheduleElementDto(number=10, date=2025-09-18, totalPayment=20609.52, interestPayment=1904.77, debtPayment=18704.75, remainingDebt=157120.31), PaymentScheduleElementDto(number=11, date=2025-10-18, totalPayment=20609.52, interestPayment=1702.14, debtPayment=18907.38, remainingDebt=138212.93), PaymentScheduleElementDto(number=12, date=2025-11-18, totalPayment=20609.52, interestPayment=1497.31, debtPayment=19112.21, remainingDebt=119100.72), PaymentScheduleElementDto(number=13, date=2025-12-18, totalPayment=20609.52, interestPayment=1290.26, debtPayment=19319.26, remainingDebt=99781.46), PaymentScheduleElementDto(number=14, date=2026-01-18, totalPayment=20609.52, interestPayment=1080.97, debtPayment=19528.55, remainingDebt=80252.91), PaymentScheduleElementDto(number=15, date=2026-02-18, totalPayment=20609.52, interestPayment=869.41, debtPayment=19740.11, remainingDebt=60512.80), PaymentScheduleElementDto(number=16, date=2026-03-18, totalPayment=20609.52, interestPayment=655.56, debtPayment=19953.96, remainingDebt=40558.84), PaymentScheduleElementDto(number=17, date=2026-04-18, totalPayment=20609.52, interestPayment=439.39, debtPayment=20170.13, remainingDebt=20388.71), PaymentScheduleElementDto(number=18, date=2026-05-18, totalPayment=20609.59, interestPayment=220.88, debtPayment=20388.71, remainingDebt=0)])
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.c.CalculatorController - Successfully calculated credit: CreditDto(amount=371437.20, term=18, monthlyPayment=20609.52, rate=13.00, psk=6.00, isInsuranceEnabled=true, isSalaryClient=true, paymentSchedule=[PaymentScheduleElementDto(number=1, date=2024-12-18, totalPayment=20609.52, interestPayment=3633.50, debtPayment=16976.02, remainingDebt=318423.98), PaymentScheduleElementDto(number=2, date=2025-01-18, totalPayment=20609.52, interestPayment=3449.59, debtPayment=17159.93, remainingDebt=301264.05), PaymentScheduleElementDto(number=3, date=2025-02-18, totalPayment=20609.52, interestPayment=3263.69, debtPayment=17345.83, remainingDebt=283918.22), PaymentScheduleElementDto(number=4, date=2025-03-18, totalPayment=20609.52, interestPayment=3075.78, debtPayment=17533.74, remainingDebt=266384.48), PaymentScheduleElementDto(number=5, date=2025-04-18, totalPayment=20609.52, interestPayment=2885.83, debtPayment=17723.69, remainingDebt=248660.79), PaymentScheduleElementDto(number=6, date=2025-05-18, totalPayment=20609.52, interestPayment=2693.83, debtPayment=17915.69, remainingDebt=230745.10), PaymentScheduleElementDto(number=7, date=2025-06-18, totalPayment=20609.52, interestPayment=2499.74, debtPayment=18109.78, remainingDebt=212635.32), PaymentScheduleElementDto(number=8, date=2025-07-18, totalPayment=20609.52, interestPayment=2303.55, debtPayment=18305.97, remainingDebt=194329.35), PaymentScheduleElementDto(number=9, date=2025-08-18, totalPayment=20609.52, interestPayment=2105.23, debtPayment=18504.29, remainingDebt=175825.06), PaymentScheduleElementDto(number=10, date=2025-09-18, totalPayment=20609.52, interestPayment=1904.77, debtPayment=18704.75, remainingDebt=157120.31), PaymentScheduleElementDto(number=11, date=2025-10-18, totalPayment=20609.52, interestPayment=1702.14, debtPayment=18907.38, remainingDebt=138212.93), PaymentScheduleElementDto(number=12, date=2025-11-18, totalPayment=20609.52, interestPayment=1497.31, debtPayment=19112.21, remainingDebt=119100.72), PaymentScheduleElementDto(number=13, date=2025-12-18, totalPayment=20609.52, interestPayment=1290.26, debtPayment=19319.26, remainingDebt=99781.46), PaymentScheduleElementDto(number=14, date=2026-01-18, totalPayment=20609.52, interestPayment=1080.97, debtPayment=19528.55, remainingDebt=80252.91), PaymentScheduleElementDto(number=15, date=2026-02-18, totalPayment=20609.52, interestPayment=869.41, debtPayment=19740.11, remainingDebt=60512.80), PaymentScheduleElementDto(number=16, date=2026-03-18, totalPayment=20609.52, interestPayment=655.56, debtPayment=19953.96, remainingDebt=40558.84), PaymentScheduleElementDto(number=17, date=2026-04-18, totalPayment=20609.52, interestPayment=439.39, debtPayment=20170.13, remainingDebt=20388.71), PaymentScheduleElementDto(number=18, date=2026-05-18, totalPayment=20609.59, interestPayment=220.88, debtPayment=20388.71, remainingDebt=0)])
